time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,True,False,False,False,False,False,False,False,0.3603071035669855,0.0012464819322564966,0.13254955823295808,0.00045855062283945504,0.3603027825406074,0.009210474547391977,0.13253671225550703,0.003388336301454079
0.078125,False,False,False,False,True,False,False,False,0.017510173770612633,0.002369514618785249,0.03409566282033885,0.002369579792050966,0.684925559526077,0.2519678590143451,0.006440978181874277,0.00032067227591570254
0.1171875,False,False,False,False,True,False,False,False,0.09526367957743297,0.0003295769024043536,0.0952648260034341,0.002435269737521911,0.7039261920740929,0.09526470138124295,0.006619886248627204,0.0008958680752436843
0.15625,False,False,True,False,False,False,False,False,0.14220663191417177,0.0036355290985508703,0.38657191692410786,0.0004919934253806558,0.3865771957540926,0.026863482448072507,0.05231585093664447,0.0013373994989792184
0.1953125,True,False,False,False,False,False,False,False,0.6479317188608666,0.0003033755505884857,0.23836050712370185,0.000824647197568262,0.006094313207621137,0.08767878873244807,0.00224168487405959,0.01656496445314594
0.234375,True,False,False,False,False,False,False,False,0.6109689278697411,0.002114112557266631,0.22473379542818264,0.04250912326591873,0.08267137143833332,0.005749493657603192,0.01562732058819193,0.015625855194762436
0.2734375,False,False,False,False,False,True,False,False,0.03888411987038903,0.0003657066041525445,0.05429642556013009,0.002702319481195773,0.10568097535247348,0.7810649262411649,0.0027023860063065254,0.014303140884187713
0.3125,True,False,False,False,False,False,False,False,0.5732975404963597,0.0146584018789607,0.07758427736386637,0.005391887246627878,0.07758030978043325,0.21091409574325695,0.03984380247198506,0.0007296850185099922
0.3515625,False,False,False,True,False,False,False,False,0.18799427658269027,0.00480730694713596,0.18799688786098426,0.5109908683535815,0.03551993659366491,0.06915440386570533,0.0017681773589161027,0.0017681424373215435
0.390625,True,False,False,False,False,False,False,False,0.3216231707974638,0.0004093382873093505,0.32162912026488505,0.0030245829235820425,0.3216260077186447,0.02235303825243856,0.008222073010468598,0.0011126687452080578
0.4296875,True,False,False,False,False,False,False,False,0.23992706625843038,0.01667320236917189,0.23992547466099592,0.006133405792293646,0.23992836439851484,0.016672476446677287,0.23990995151232475,0.0008300585615913425
0.46875,False,True,False,False,False,False,False,False,0.23990893903057042,0.6522548745607151,0.006135922563898826,0.006176822524532797,0.0003054416687452502,0.08824696288729586,0.0008303663381839215,0.006140670426057782
0.5078125,False,False,False,False,True,False,False,False,0.19450467048777656,0.03676126846662276,0.19448905927353585,0.026295831894105035,0.5287783059648695,0.01352485121035485,0.0006730102462593264,0.004973002456476119
0.546875,True,False,False,False,False,False,False,False,0.42873482776467486,0.010960300253297127,0.058023671926874416,0.004031927251001901,0.4287355043161067,0.010962941550544508,0.058005169341977775,0.0005456575955226648
0.5859375,True,False,False,False,False,False,False,False,0.19849416509275025,0.19841660598205607,0.198493390223579,0.0018666501200292633,0.19848609888259314,0.005074129434169838,0.19848225663276162,0.0006867036320608932
0.625,False,False,False,False,True,False,False,False,0.0008484772438254884,0.0008483893516689087,0.04632454634981742,0.006269446655735073,0.666495384321463,0.2451899628331665,0.03317545352276866,0.0008483397215549335
0.6640625,False,False,False,False,False,True,False,False,0.04200255446432842,0.002925690921957533,0.042080163603664476,0.0010759663893164031,0.04208205882144197,0.8452871940000564,0.021620732996358555,0.0029256388028762945
0.703125,False,False,True,False,False,False,False,False,0.1492117306473179,0.001403207490066538,0.4056041109642721,0.00381427837604405,0.4055932274341828,0.020190657752299467,0.0038143634400085564,0.010368423895808524
0.7421875,False,False,False,False,True,False,False,False,0.17116565895331626,0.0005921559651085528,0.17116796992623184,0.004375440735202587,0.4652690321713322,0.1711601747468249,0.011894098565910852,0.004375468936072705
0.78125,False,False,False,False,True,False,False,False,0.171167460294649,0.0005921679245120946,0.1711683088082369,0.004375492306794637,0.4652663048428053,0.17116033785429774,0.011894363546322083,0.004375564422382174
0.8203125,True,False,False,False,False,False,False,False,0.39077013053131293,0.0004973451075763069,0.3907713787799018,0.009989292546142127,0.0528834405702295,0.1437464283837929,0.009990082453235346,0.001351901627809105
0.859375,True,False,False,False,False,False,False,False,0.3886512557010658,0.0004946798737457878,0.05259378771779993,0.003655253214369328,0.1429804901939682,0.3886663822330015,0.003655411957660209,0.019302739108389227
0.8984375,False,False,False,False,True,False,False,False,0.17116373726616116,0.0005921502327374945,0.17116529540206607,0.004375410982129522,0.4652699893393903,0.17116383146646996,0.011894125613161508,0.004375459697884073
0.9375,False,False,False,False,True,False,False,False,0.09526304226801957,0.0003295748849636116,0.09526672292372085,0.0024352389226758972,0.7039242974871278,0.0952654325960055,0.0066198107629361624,0.0008958801545505767
0.9765625,False,False,False,False,True,False,False,False,0.2333505816944731,0.0002969878317658134,0.03158085863704415,0.0021944458182922653,0.6343177818090989,0.08584471963715287,0.011607324851301327,0.0008072997208714744
1.015625,True,False,False,False,False,False,False,False,0.39234147679406683,0.0004994027753437822,0.39233133538053133,0.0036901516668322765,0.05308903424687756,0.010032176806253823,0.14432640642428232,0.003690015905812057
1.0546875,True,False,False,False,False,False,False,False,0.32344524130884117,0.008274942581508708,0.323451538679711,0.001119050322702534,0.01610267094599382,0.0030419130342580294,0.3234455689585087,0.0011190741684760591
1.09375,False,False,False,True,False,False,False,False,0.08583151440199475,0.0002970836713370577,0.23336741201306305,0.6343542564207975,0.011604459232763363,0.0008074970188005878,0.031542238911625595,0.0021955383296180272
1.1328125,False,False,False,True,False,False,False,False,0.15003746378831287,0.0014115059234948919,0.01043278589739799,0.4079105124284155,0.010433064434245482,0.4078856910430852,0.0014114432878059911,0.010477533197242084
1.171875,True,False,False,False,False,False,False,False,0.7039974427717635,0.006621537093992166,0.2589932520118704,0.002435587118182972,0.006621572594809844,0.0008959954116092817,0.01799886266049695,0.002435750337274929
1.2109375,False,False,False,False,True,False,False,False,0.0952635896634022,0.0003295884292184122,0.09526595316695748,0.0024353609477364194,0.7039270622142402,0.09526250722575501,0.006620022756283194,0.0008959155964069955
1.25,False,False,False,False,True,False,False,False,0.0952626168507547,0.000329575522021426,0.09526604034167376,0.0024352628528561166,0.7039264670053527,0.09526436884875382,0.006619796419000181,0.0008958721595872712
1.2890625,False,False,False,False,True,False,False,False,0.09526416312246135,0.0003295770842474454,0.09526325375422363,0.0024352545897971664,0.7039307835691201,0.09526076485528957,0.006620326908864228,0.0008958761159965314
1.328125,False,False,False,False,True,False,False,False,0.14375060506240114,0.009990761726624928,0.05288327262989217,0.0013518856767318198,0.39077179591366046,0.009992368306863945,0.3907619798054706,0.0004973308783549151
1.3671875,True,False,False,False,False,False,False,False,0.6797701994172709,0.0008652610257049294,0.2500699781540387,0.0008651988026682699,0.01242552979312742,0.0023520060587468392,0.006393495746824535,0.04725833100161845
1.40625,False,False,False,False,True,False,False,False,0.1903175786901054,0.013228181157591591,0.1903287368338441,0.07000504495695344,0.5173512236364551,0.013244696535773318,0.0006585168732435814,0.0048660213160335525
1.4453125,False,False,False,False,True,False,False,False,0.19742967161888125,0.0018567675145623674,0.1974309440049541,0.013724068055111423,0.5366792476897205,0.037300246616712086,0.013722359231959719,0.0018566952680986563
1.484375,True,False,False,False,False,False,False,False,0.5100337054476083,0.004797338445294657,0.18764081556942191,0.035446265797315156,0.1876337316796973,0.06900230544341886,0.004796687342350974,0.0006491502748929966
1.5234375,False,False,True,False,False,False,False,False,0.08805333078942738,0.006120592887859325,0.6506536586276748,0.000828086801331847,0.011912325670366828,0.0022509857510694324,0.23935292712605533,0.0008280923462149782
1.5625,False,False,False,False,False,False,True,False,0.002229576673817564,0.002230103936563708,0.08718606798572054,0.08713951720510221,0.08715364705833913,0.04483528007670955,0.6441908099038364,0.045034997159910925
1.6015625,True,False,False,False,False,False,False,False,0.3216214993838236,0.0004093327142229184,0.32162839758114176,0.003024560722024428,0.32162228965039075,0.02235925221161556,0.008222000354675596,0.0011126673821054314
1.640625,True,False,False,False,False,False,False,False,0.3149545114990741,0.0004008482158499347,0.3149621369477375,0.0029618695812422113,0.31495670330665093,0.042623109744974685,0.008051216608361684,0.0010896040961088478
1.6796875,False,False,False,False,True,False,False,False,0.08856734258737742,0.0008329043562023651,0.24075586352858858,0.002264053451353811,0.6544376556035876,0.0061548594965229915,0.006154426006640113,0.0008328949697270542
1.71875,False,False,False,False,True,False,False,False,0.10317519534243405,0.0026375424287693864,0.1031770843173151,0.0009702742280803526,0.7623740796081092,0.007171773946611248,0.019523777245861337,0.000970272882819356
1.7578125,False,False,True,False,False,False,False,False,0.01901360987549453,0.10061908492459849,0.27359160159454676,0.051686560578749895,0.2735756618300627,0.000946556152271937,0.27357197276375805,0.006994952280517641
1.796875,True,False,False,False,False,False,False,False,0.7408052258396121,0.006967937398807512,0.013557037895147688,0.0009428540963219524,0.10024898912291638,0.10025276940541418,0.03687833077749164,0.0003468554642885853
1.8359375,True,False,False,False,False,False,False,False,0.7645927352042666,0.0009731427199421101,0.10347301574180526,0.002645216401666198,0.10346849625245624,0.00264563303803694,0.01955646552615649,0.00264529511567022
1.875,True,False,False,False,False,False,False,False,0.32560715551829716,0.0030620783427546786,0.3256080740248717,0.008323279984437366,0.008324042272793384,0.0030619871983791685,0.32559898862956643,0.0004143940289000495
1.9140625,False,False,False,False,True,False,False,False,0.04086148449447788,0.007722479869074254,0.007735359235174314,0.001044928715100655,0.8209747289385472,0.007722192785616237,0.1110982068177351,0.002840619144274398
1.953125,False,False,True,False,False,False,False,False,0.08805476404539672,0.000828069174061705,0.6506487586051728,0.0008280569339023928,0.239354426844452,0.011916257837243427,0.006118752841180511,0.002250913718590525
1.9921875,False,False,False,False,True,False,False,False,0.17116501290875705,0.0005921478950843803,0.17116682777370626,0.004375392303768918,0.46526823617242385,0.17116289088383313,0.011894054517006283,0.0043754375454200176
2.03125,False,False,False,False,True,False,False,False,0.17116518225600025,0.0005921493646474878,0.17116542133817236,0.004375390400982562,0.465269800683002,0.1711627449189387,0.004375535537929815,0.011893775500326978
2.0703125,False,False,False,False,True,False,False,False,0.08633213450787286,0.00029867291662954586,0.23467886718241757,0.0022068961082012213,0.6379129178218191,0.03175921035865973,0.005999426576075805,0.0008118745283241796
2.109375,False,False,False,False,True,False,False,False,0.19168470158544546,0.001803271033781036,0.19172263854068225,0.004901455645742773,0.5211360638196847,0.07052524122343186,0.013325191236358258,0.004901436914873818
2.1484375,False,False,True,False,False,False,False,False,0.17116655867189798,0.0005922095810763534,0.46529717087656863,0.004375761583823369,0.17113117236345607,0.17116618998586447,0.00437586687591891,0.01189507006139431
2.1875,False,False,False,False,True,False,False,False,0.016584053059675682,0.00030335792645765964,0.08768461750303765,0.002241576122608586,0.6479133185697677,0.2383542082542186,0.006094264941242491,0.0008246036229917732
2.2265625,False,False,False,False,True,False,False,False,0.2346736263691598,0.00029867682578232376,0.03175656018651016,0.0022069302552635115,0.6379199366059132,0.08633296890134819,0.005999420894372958,0.0008118799616499534
2.265625,True,False,False,False,False,False,False,False,0.3571937443553433,0.003359196234617713,0.13140285804301796,0.0012357323669870135,0.3571824661624939,0.13139061848987843,0.017780785736814884,0.0004545986108467321
2.3046875,False,False,False,False,False,False,False,True,0.19851969108026626,0.005076092836388388,0.19852425895788026,0.0018670561864850262,0.037506502351954255,0.013796014212966055,0.005075521321887258,0.5396348630521726
2.34375,False,False,False,False,True,False,False,False,0.031759011215045985,0.0002986678673650749,0.08633170214907503,0.002206872453994829,0.6379172754220488,0.23467550842812823,0.0059991003061061424,0.0008118621582359406
2.3828125,False,False,False,False,True,False,False,False,0.031759269552020755,0.00029866647362714364,0.08633218864008606,0.0022068605599574404,0.6379172588302727,0.23467491196396487,0.005998987117739012,0.0008118568623320105
2.421875,False,False,False,False,True,False,False,False,0.09535798457812797,0.0008967422787522538,0.09535703773770267,0.0008967365513365946,0.7046116321898176,0.09535688811533932,0.00662623674509882,0.0008967418038246952
2.4609375,False,False,False,False,True,False,False,False,0.09535504392413464,0.0008967634489038267,0.09535789187320196,0.000896752098189891,0.7046134565291838,0.09535633444049361,0.006627011243176631,0.0008967464427156506
2.5,False,False,False,False,False,False,True,False,0.10321055953010483,0.002638821243091696,0.005131635199861711,0.000970703978967126,0.10321829628362303,0.019498382716930576,0.7626928907964867,0.0026387102509343157
2.5390625,True,False,False,False,False,False,False,False,0.32702913786936183,0.02272603978298285,0.32703564569392213,0.0030754181241453146,0.022728336668920473,0.12021998783426656,0.16882524249215883,0.00836019153424215
2.578125,False,False,False,True,False,False,False,False,0.06644187993127582,0.18055796690335912,0.06644401785195134,0.49103521566853986,0.18064200608826883,0.012554726783648542,0.0006250446325684209,0.001699142140388081
2.6171875,True,False,False,False,False,False,False,False,0.3125928987090293,0.0003978573727590005,0.01556057227315924,0.042255964101718134,0.3126014845417199,0.3125699552850105,0.0029398068792305092,0.0010814608373734028
2.65625,False,False,False,False,True,False,False,False,0.09526080688927543,0.0024353289233817505,0.09526395509970388,0.0008958968376266136,0.7039332093480702,0.09525999139638511,0.00662123566117609,0.0003295758443808743
2.6953125,True,False,False,False,False,False,False,False,0.31495659808179743,0.002962286769055309,0.31495935522849644,0.0010896168456722322,0.3149565415960381,0.008051239504513539,0.042623515430311905,0.0004008465441149907
2.734375,True,False,False,False,False,False,False,False,0.3929144163904515,0.003695914558054943,0.05313762094115929,0.39293747464383666,0.010048818635881267,0.1445466651740751,0.0013595636311154904,0.0013595260254257177
2.7734375,True,False,False,False,False,False,False,False,0.3149522251930146,0.00040086145214865936,0.3149629594076426,0.0029619329156024576,0.3149616634455955,0.04261930397673392,0.008051431161596144,0.0010896224476662048
2.8125,True,False,False,False,False,False,False,False,0.3260022836244055,0.001127834929759827,0.32600444080163204,0.003065741159593071,0.32600321487273914,0.008334881518885033,0.008333786961946138,0.0011278161310391607
2.8515625,False,False,False,False,True,False,False,False,0.08856777656471534,0.0022641137111801884,0.24075698891859018,0.0008329063183182162,0.6544355797086177,0.006154989231687439,0.0061547492688223135,0.00083289627806851
2.890625,False,False,True,False,False,False,False,False,0.25131852788997755,0.00031986172924749605,0.6831657628368711,0.006424498665379435,0.03401160518742185,0.017465329143980537,0.006424959103448992,0.0008694554436729773
2.9296875,False,False,False,False,False,False,True,False,0.18190903263056316,0.06675970809154254,0.18191759558513332,0.004650342532223274,0.06686543027911541,0.0017107567127162579,0.4944763430683566,0.0017107911003494953
2.96875,False,False,False,False,True,False,False,False,0.03313933166705671,0.0023039259836564394,0.046299380303630566,0.0008475004669115516,0.6658701735263165,0.24496503362487246,0.006262876993262662,0.0003117774342931864
3.0078125,False,False,False,False,True,False,False,False,0.007219239597262612,0.0003594029512940592,0.10387836499372366,0.007219098123855882,0.7675737146858211,0.103874552445219,0.007219811928002328,0.0026558152748212384
3.046875,False,False,False,False,True,False,False,False,0.03269466123442645,0.0008360369841739781,0.03269248959658324,0.0003075540230906717,0.6568623505629825,0.24163338066695256,0.03270099302734207,0.0022725339044485666
3.0859375,False,False,False,False,True,False,False,False,0.13254480693509688,0.0004585947791358205,0.13254636331890762,0.003388790267813476,0.36029789228032,0.36030546103336886,0.009211530162989246,0.0012465612223682757
3.125,False,False,False,False,True,False,False,False,0.09526305388320895,0.0024353555450566966,0.09526138316716148,0.0008958965395241171,0.7039296374939087,0.09526331244717906,0.006621783329468179,0.0003295775944928037
3.1640625,False,False,False,False,True,False,False,False,0.022471412902570077,0.0011144171413457172,0.00824250388613695,0.060932487640790914,0.8754919325164308,0.008234287274471822,0.022398670989733034,0.0011142876485208016
3.203125,True,False,False,False,False,False,False,False,0.6379325695835758,0.0002986995433481043,0.03175775863238201,0.0022073504221071945,0.23467954713964956,0.08631041540405532,0.006001717525174291,0.0008119417497076849
3.2421875,False,False,True,False,False,False,False,False,0.13254001609671826,0.003388707855650969,0.36031310909766956,0.0012465693835141838,0.3603115547836057,0.13252785871009165,0.009213607280689064,0.0004585767920606063
3.28125,False,False,True,False,False,False,False,False,0.02690968359022176,0.00187099761549138,0.5406862911183848,0.005085261597873215,0.19891059299947894,0.013823382625690016,0.013826284825623621,0.19888750562723617
3.3203125,False,False,True,False,False,False,False,False,0.1012020542911489,0.0003501236396399246,0.7478100595113797,0.0025870484647996478,0.10120106289497006,0.037229831483866584,0.00258707333027146,0.0070327463839238175
3.359375,False,False,False,False,True,False,False,False,0.0317591544618233,0.0002986679246743559,0.08633215940869896,0.0022068826150720435,0.6379163571874821,0.23467589856094315,0.005999014923433969,0.0008118649178721238
3.3984375,False,False,False,False,True,False,False,False,0.17116345632489766,0.000592143529669904,0.17116378076818786,0.004375370909873562,0.46527173462708377,0.17116437885488625,0.004375481011219401,0.011893653974181571
