time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,True,False,False,False,False,False,False,False,0.8209460220708897,0.0003843558855274617,0.1111031328868404,0.02098522188370097,0.015035817891980172,0.020985370458070137,0.007720059502763929,0.0028400194202272055
0.078125,False,False,False,False,True,False,False,False,0.08788460094935872,0.0022471129507892905,0.2389458828246738,0.00030409857705140583,0.6495187809723696,0.0022470246559538527,0.016605481799824774,0.0022470172699787273
0.1171875,False,False,False,False,True,False,False,False,0.13254439922133715,0.0004585607206601046,0.13254789220449276,0.0033883288079893195,0.3603042068610641,0.3602996922405305,0.00921044542158204,0.001246474522344048
0.15625,True,False,False,False,False,False,False,False,0.5396420213431586,0.0018669259438826584,0.1985242731925568,0.005074765922080217,0.19851904192151798,0.01379527910077207,0.037502935910959746,0.005074756665071836
0.1953125,False,False,True,False,False,False,False,False,0.0879788486696368,0.0008273775699074882,0.650090349496391,0.0022489875237983958,0.23914632944981476,0.0022495902454167317,0.01663115858034898,0.0008273584646857859
0.234375,True,False,False,False,False,False,False,False,0.3929158976378534,0.010045303913438965,0.39292358116107196,0.0013593423495647178,0.14452484260533302,0.0037025102957241682,0.053169166432303835,0.0013593556047098664
0.2734375,False,False,False,False,False,False,True,False,0.06675595747254087,0.0006282262737590781,0.004642166567493456,0.06677124418698892,0.18155551575769796,0.1815543427843616,0.4934499186828449,0.00464262827431322
0.3125,False,True,False,False,False,False,False,False,0.04316765466055186,0.8680996349390787,0.04322296339812168,0.0058426411059451615,0.008189497490933438,0.022203284737927133,0.008169204018979347,0.0011051196484626127
0.3515625,False,False,False,False,False,False,False,True,0.09442635583040189,0.09464541499853106,0.0946859217817687,0.0003276815135272472,0.012815234370403276,0.0008907675329568447,0.0024216391079271192,0.6997869848644838
0.390625,False,False,False,False,True,False,False,False,0.19069501123873278,0.0017936030248643198,0.19067407075570406,0.013253912207050956,0.5183858235381009,0.07015081554471847,0.001793537454755416,0.013253226236073142
