time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,False,False,True,False,False,False,False,False,0.051019342543751005,0.00047983726964203433,0.3769890037348473,0.05101332920373732,0.13868106057987825,0.0035479234440322703,0.0013043001624930366,0.37696520306161885
0.078125,True,False,False,False,False,False,False,False,0.8016795681438432,0.00037535561306431276,0.10849107798731138,0.02051223361534413,0.039887541291569364,0.020494452782953598,0.007539410760952364,0.0010203598049616394
0.1171875,False,False,True,False,False,False,False,False,0.03183310377591598,0.0022125616798201126,0.6394714596908945,0.0002994026606309841,0.08653760857205418,0.0022123469822443857,0.2352210930500197,0.002212423588420049
0.15625,False,False,True,False,False,False,False,False,0.04360831362847287,0.031074776908072987,0.6269831571721186,0.005898603909723782,0.04359351379049108,0.016050127318061817,0.23062171756393182,0.0021697897091271273
0.1953125,True,False,False,False,False,False,False,False,0.32594970720647337,0.0030668158090290353,0.008335399920378685,0.001128089546538593,0.32602868962854475,0.32602145431247864,0.008341767831810221,0.0011280757447467875
0.234375,False,False,False,True,False,False,False,False,0.029414865227731853,0.0014601802494057384,0.010790393951109657,0.4217629375133795,0.057056738217374135,0.4219023173200216,0.0005371056473516393,0.05707546187362592
0.2734375,False,False,True,False,False,False,False,False,0.09414566999907226,0.03339897901293005,0.25695263159042725,0.0008893715258662299,0.25693235063990777,0.09453298669166947,0.006572172669855959,0.25657583787027094
0.3125,False,False,True,False,False,False,False,False,0.18798786058583083,0.004806640447940137,0.5110267679419793,0.0017681147127645296,0.18795420230292767,0.06914835473095494,0.001768192118143874,0.03553986715945866
0.3515625,True,False,False,False,False,False,False,False,0.42186446021544666,0.0005369497895784741,0.057073602121957924,0.010784935479753715,0.42184700037523953,0.05709245841352489,0.02934101207449566,0.0014595815300031294
0.390625,False,False,True,False,False,False,False,False,0.12903140406749453,0.00897238861149338,0.3508579151691176,0.0033001117732868743,0.06642759668282043,0.024393721571208764,0.06630953615168719,0.35070732597289134
0.4296875,False,False,True,False,False,False,False,False,0.16922600811346808,0.0005858663771928927,0.4602062778973667,0.16917407392478362,0.004329995919203268,0.004329519413617774,0.022896829181048295,0.1692514291733193
0.46875,True,False,False,False,False,False,False,False,0.36031019068292675,0.00045861985154747593,0.1325531056380193,0.009212506678180715,0.36029882528017865,0.1325312697916711,0.0033888369931676177,0.001246645084308364
0.5078125,False,False,True,False,False,False,False,False,0.07774744548605107,0.0019884920236577395,0.5746243019956867,0.014691673134384966,0.07776126495557563,0.039936865406975025,0.0019881755720585603,0.21126178142561033
0.546875,True,False,False,False,False,False,False,False,0.449641623799158,0.021803387958675105,0.031337408837603796,0.0042313698249764825,0.03127358488487706,0.011501258420080806,0.0005725735376195419,0.4496387927370093
0.5859375,False,False,False,False,True,False,False,False,0.08795581635172847,0.0008276065051881331,0.016634219268952415,0.0022496361945061453,0.6501019645164035,0.23915320530440473,0.0022499780424550123,0.0008275738163617228
0.625,False,False,False,False,True,False,False,False,0.05475201459005687,0.00036834029072183125,0.03911003326937139,0.0027220572807602718,0.786502071795477,0.10641887502672831,0.007399847445933884,0.002726760300950495
0.6640625,False,False,False,False,True,False,False,False,0.00031182214979210435,0.03309351552879229,0.046315372779079524,0.002304427297683693,0.6659051104683,0.24495529292865062,0.006266766980218987,0.0008476918674827354
