time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,False,False,False,False,False,True,False,False,0.001417789349355018,0.0038539447134748835,0.01047702839830325,0.15039999295090503,0.0038540300793519005,0.40976690168392543,0.010476107039233781,0.4097542057854507
0.078125,False,False,False,True,False,False,False,False,0.0022509022963276685,0.0166220874534384,0.0008274679656895991,0.6500818816110263,0.23916209918578527,0.08797871713816897,0.0022493718818756394,0.0008274724676881165
0.1171875,False,True,False,False,False,False,False,False,0.019850354572123193,0.3994137544112048,0.0037605865087643555,0.02777738669262806,0.14696003805235947,0.0013824067434363779,0.0013825113906019858,0.39947296162888163
0.15625,True,False,False,False,False,False,False,False,0.2743518213050994,0.01907649763103974,0.019080656799129157,0.2741069429552481,0.10093577049463705,0.03710937641746557,0.0009495177941599689,0.274389416603221
0.1953125,True,False,False,False,False,False,False,False,0.7537692359320185,0.0009596828847624689,0.10194607442312041,0.10179899574242846,0.01928005389866581,0.00035298464116438773,0.019283139790378205,0.0026098326874617723
0.234375,True,False,False,False,False,False,False,False,0.6501142498215977,0.00225101774454157,0.08797007981227399,0.0022515298653431673,0.011898973078965425,0.000304567385473689,0.006171172565698167,0.23903840972610627
0.2734375,True,False,False,False,False,False,False,False,0.6681606535096626,0.03320056249529026,0.03325055958176798,0.006287505447038312,0.245714300377337,0.0008505717008205145,0.0003129356050801994,0.012222911283003204
0.3125,True,False,False,False,False,False,False,False,0.6832123887419067,0.006435423629459256,0.0023648031374927003,0.0023653312372736582,0.2513639914289633,0.047508597672540266,0.006429478831012111,0.00031998532135198165
0.3515625,False,False,False,True,False,False,False,False,0.23470308321894473,0.000812366440351802,0.08632454880642272,0.6379313552589964,0.006003055379804068,0.0022078416287916766,0.00029884329235182897,0.03171890597433673
0.390625,False,False,True,False,False,False,False,False,0.0944342990172815,0.03428338537514175,0.2567863203279343,0.256776197684763,0.09446472535778223,0.25579487156153397,0.00657111070393209,0.0008890899716311969
0.4296875,False,True,False,False,False,False,False,False,0.12195806052597168,0.31947980707632845,0.3312580602424822,0.12196368103775287,0.016439275587801085,0.06269124946880403,0.023089647386885386,0.003120218673974194
0.46875,True,False,False,False,False,False,False,False,0.7020823110176495,0.0008940391470309203,0.01805759603012024,0.006613973332373989,0.0008938327614250962,0.006623093545093797,0.006611131344110362,0.25822402282219603
0.5078125,False,False,True,False,False,False,False,False,0.23695065516877606,0.0022323716334380597,0.6442437529347481,0.01649002696171496,0.00030169307158636126,0.08717203618562873,0.0008201509116299812,0.011789313132477735
