time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,True,False,False,False,False,False,False,False,0.8116521487087781,0.007633491883349404,0.04040523855215826,0.0010330543138901264,0.020768015453592224,0.10984128472240118,0.0076337063582874115,0.0010330600075433055
0.078125,False,False,False,False,True,False,False,False,0.08642358112405125,0.0008131033114930073,0.01635027959376945,0.12078729785826256,0.638798395927895,0.006007765637251365,0.04439470195789255,0.08642487458938478
0.1171875,False,False,False,False,False,True,False,False,0.21303820558561395,0.028817825613054324,0.014810838059849266,0.0020043429139226694,0.07831350058006731,0.5792374209135822,0.0054486982456044995,0.07832916808830581
0.15625,False,False,False,False,False,False,False,True,0.09462654734545183,0.00032776605977193177,0.09467465011729798,0.09463606465780641,0.0127811900898517,0.0008908841090324071,0.0024236421768558634,0.6996392554439319
0.1953125,True,False,False,False,False,False,False,False,0.6479212558525894,0.00030341085088327036,0.23835944031947992,0.016583516474432833,0.08766948460180249,0.00609601723380645,0.002242124729603155,0.0008247499374024746
0.234375,False,False,True,False,False,False,False,False,0.14813334810762438,0.0005126580673536923,0.40275887280846245,0.003788265592652926,0.4027247664187209,0.027993970252348892,0.010299528848031803,0.0037885899048049924
0.2734375,True,False,False,False,False,False,False,False,0.7380981182743945,0.0009397215088830733,0.09988659138742849,0.05135504420944718,0.09987801685424377,0.006942551028387219,0.002554302484808011,0.000345654252407866
0.3125,True,False,False,False,False,False,False,False,0.8166159922724363,0.020933433711961328,0.0028264942856970512,0.002841944251870711,0.002826046521905644,0.002825960719483193,0.11047940843872389,0.040650719797921904
0.3515625,True,False,False,False,False,False,False,False,0.6538378544152621,0.00226303676715842,0.006155981315221913,0.00030620776362555045,0.24052128497812567,0.08848279452699415,0.002262665444869313,0.006170174788742805
0.390625,False,False,False,False,True,False,False,False,0.10130742347861572,0.10129366495039542,0.002590247580971643,0.0009528265354825511,0.7486044957126032,0.03725690946686916,0.007041258959706473,0.0009531733153558293
0.4296875,True,False,False,False,False,False,False,False,0.638103366155896,0.006002472997460028,0.0008125884415736154,0.002207993696971891,0.23475625191246552,0.0863394515210172,0.031479070092353824,0.00029880518226195723
0.46875,True,False,False,False,False,False,False,False,0.6343383105090434,0.00029710017496457707,0.23336251057719803,0.0008076211004548925,0.08582424939288928,0.0021957687516462074,0.011608815141631822,0.03156562435217181
0.5078125,False,False,True,False,False,False,False,False,0.253975106006031,0.0008788468320772188,0.6904199624054825,0.006493213331022667,0.034365921853180895,0.0008787579203758715,0.006493740541424265,0.006494451110405454
0.546875,True,False,False,False,False,False,False,False,0.7040151651642768,0.0024360891971330722,0.2589671305477403,0.0024359052293649675,0.000896162047809025,0.006621874655178383,0.018005399245213858,0.0066222739132837044
0.5859375,True,False,False,False,False,False,False,False,0.639559473177359,0.00221405523493023,0.08651620051895278,0.23518966136937472,0.0022133685683151045,0.0002995079139120623,0.002213636400448573,0.03179409681670743
0.625,False,False,False,False,True,False,False,False,0.01191104816365034,0.17085915020917178,0.1712000872486615,0.17120316111448614,0.46547583093367284,0.004378875577600021,0.0043792902590141835,0.0005925564937431248
0.6640625,True,False,False,False,False,False,False,False,0.7064945382803139,0.0008994178481674733,0.09560061310312473,0.0024450174288613395,0.09560734392637679,0.0024450587678648103,0.09560868977536405,0.0008993208699268341
0.703125,False,False,False,False,True,False,False,False,0.09525614023382933,0.0008962331333079263,0.0952558759566928,0.006622562692426205,0.7039482009576027,0.0024360000203037828,0.0952553159074757,0.0003296710983616338
0.7421875,False,False,True,False,False,False,False,False,0.20381850801337628,0.0007068584373484267,0.5551653710790232,0.027512717701319897,0.005224573691129004,0.07498934201451218,0.10501218212225216,0.027570446941038856
0.78125,False,False,False,False,False,True,False,False,0.10129313933561282,0.0009535707798585145,0.03725401815591904,0.101198360509704,0.002591627037405265,0.7487112315004565,0.0009532769146995707,0.00704477576634412
0.8203125,False,False,False,True,False,False,False,False,0.01161473050239126,0.0022550053952533574,0.006127579821855055,0.6510876210536601,0.08772518408161746,0.23953116255426843,0.0008296618068959407,0.000829054784058458
0.859375,False,False,False,True,False,False,False,False,0.03428616028702081,0.0008795795818716522,0.25392020974486695,0.690509403967168,0.0008796218819420643,0.006503750300906873,0.0065192505545329646,0.006502023681690561
0.8984375,False,False,False,True,False,False,False,False,0.0026475841128516813,0.10344460087410264,0.10347700256618135,0.7645571821130042,0.000973962752883272,0.0026480381458608435,0.01960438355313067,0.002647245881985335
0.9375,False,False,True,False,False,False,False,False,0.10131426143379542,0.03649980469607201,0.7492798982994682,0.0025941621608187,0.007052947446223937,0.0009542735378855772,0.10135064646076732,0.0009540059649688706
0.9765625,False,False,False,False,False,False,False,True,0.0008765194140405227,0.012551398969711889,0.034163233735607465,0.006478791621032703,0.002383651867392318,0.0024040597668161883,0.2530756459857962,0.6880666986396026
1.015625,False,False,False,False,True,False,False,False,0.000518787642724686,0.14980449397719112,0.010424030702014385,0.010418872626754387,0.40727751117468225,0.0038367015881664982,0.40729581330847,0.010423788979996728
1.0546875,False,False,False,False,True,False,False,False,0.00634653377604735,0.03355412435460621,0.0008585269104859176,0.0023339645834644374,0.6744074579888599,0.24809901726357775,0.03354178938201108,0.0008585857409476316
1.09375,False,True,False,False,False,False,False,False,0.011135378745478368,0.6128181411461275,0.01569639663158537,0.08273366011342953,0.005797644528213766,0.01606959558615509,0.030245544851518775,0.22550363839749166
1.1328125,False,False,False,False,True,False,False,False,0.0061383246357242,0.0061699885210635295,0.00030546537669398784,0.00613761213107742,0.6522699816244834,0.23987639985950882,0.08827180687839656,0.0008304209730520307
1.171875,False,False,False,False,False,False,True,False,0.034256021508747306,0.00652611526238099,0.0023815367343106636,0.0023812952066967503,0.2531459945668597,0.0008759975234785427,0.6880762824398171,0.012356756757708937
1.2109375,False,False,True,False,False,False,False,False,0.008353524880941973,0.0004114902248699686,0.323145020985678,0.0030400467975836534,0.323173573732401,0.0030750466601905733,0.01559615634272974,0.32320514037560516
1.25,True,False,False,False,False,False,False,False,0.4631330427625619,0.011860033459753453,0.46314531089938527,0.0016023967708196619,0.004356562920068876,0.03221724527478498,0.01184310501662151,0.011842302896004464
1.2890625,True,False,False,False,False,False,False,False,0.7487203935635447,0.0009532743590730833,0.1012944721728091,0.002591070037326427,0.03716873285497052,0.10127121508754451,0.0009532810180686375,0.0070475609066630255
1.328125,True,False,False,False,False,False,False,False,0.6561394586970386,0.006175876407679507,0.0008355012193770301,0.0022713666520672174,0.0022711964547312375,0.24125271005761242,0.002271648255902095,0.08878224225559185
1.3671875,True,False,False,False,False,False,False,False,0.40958208312326194,0.00385538166077199,0.1506868734397525,0.01049348603274079,0.003854311429566885,0.01047650597187677,0.0014179461505594475,0.4096334121914697
1.40625,False,False,False,False,False,False,False,True,0.022482906913363628,0.0011186275203321093,0.04370717168153685,0.022530252957637546,0.0011187396360332871,0.008267867999564218,0.022518563549333195,0.8782558697421992
