time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,False,False,False,True,False,False,False,False,0.028224019634232236,0.14927916718087872,0.14925190422120474,0.20868775228342454,0.40578590869550957,0.028206577239808524,0.010374639307584893,0.02019003143735677
0.078125,False,False,True,False,False,False,False,False,0.2589873923447785,0.002435568033124838,0.7040070381717046,0.0008959721413893794,0.00662056945785169,0.017997308519302438,0.0066206208059560135,0.002435530525892449
0.1171875,False,False,False,False,True,False,False,False,0.03175942970671506,0.0002986639396452365,0.23467616329781396,0.0022068431683901347,0.6379162467420615,0.08633110243531064,0.005999699215047017,0.0008118514950166337
0.15625,True,False,False,False,False,False,False,False,0.5211259605844283,0.004900962119172634,0.07052601753048224,0.0018028330046774873,0.1917106701467743,0.19171123993281627,0.013321674284432714,0.004900642397216177
0.1953125,False,False,True,False,False,False,False,False,0.23850301833468554,0.0008251162014128858,0.6483199097342434,0.0008251023559999515,0.016868041939668194,0.08773683549358186,0.006096877327254309,0.0008250986131538877
0.234375,False,False,True,False,False,False,False,False,0.08633123857368688,0.0002986695100731144,0.6379196237892155,0.002206912701027416,0.23467727184868695,0.03175510202308062,0.0059993187293928005,0.0008118628248366286
0.2734375,True,False,False,False,False,False,False,False,0.3892193970773244,0.003660798466575566,0.0013466713771276711,0.0526534002616077,0.14318589287758948,0.019374044143526104,0.38921317762579916,0.0013466181704498727
0.3125,False,False,True,False,False,False,False,False,0.003133930319808568,0.02316929837425498,0.9057562425088819,0.0031337201079697616,0.016530185255796553,0.016575474262053524,0.02318122982961356,0.008519919341621211
0.3515625,True,False,False,False,False,False,False,False,0.39291649235861487,0.0013593404887380144,0.05316631069822695,0.003695069120773151,0.39291918475777593,0.01004434487979304,0.14453994462393752,0.0013593130721405878
0.390625,False,False,True,False,False,False,False,False,0.010471726818585235,0.0038525478190021838,0.4096295887201438,0.0014171184646279997,0.40962352077868674,0.15068132545750346,0.010471337757589844,0.003852834183860718
