time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,False,False,True,False,False,False,False,False,0.2346762519353604,0.0008118446766637144,0.637915890589736,0.0002986584115918177,0.08633229068110021,0.005998815740005891,0.03175942997468509,0.002206817990856936
0.078125,False,False,False,False,False,True,False,False,0.006148587514511085,0.0022619524655704314,0.24053707667557805,0.0003061182501010217,0.0022619311851018896,0.6538478295984599,0.0061487404910431625,0.08848776381963443
0.1171875,False,False,True,False,False,False,False,False,0.10905727194477807,0.0010255419406858357,0.805835425032771,0.0010255389509689738,0.007577864648792316,0.04012009494895519,0.020599209130081397,0.014759053402967352
0.15625,False,False,True,False,False,False,False,False,0.08633234349371995,0.00029865918885492785,0.63791747153674,0.0008118386427776149,0.0022068074325560867,0.23467631375306244,0.03175753552363709,0.005999030428651727
0.1953125,True,False,False,False,False,False,False,False,0.6442139354035507,0.0003016077553505628,0.23699333837733744,0.0008198525540697734,0.0022285996738131086,0.08717616739806155,0.016467750741312234,0.011798748096504653
0.234375,False,False,True,False,False,False,False,False,0.10972063455273351,0.007623898758532848,0.8107328970988135,0.00037956672367361703,0.002804649299197264,0.02075082931527119,0.04036362700887555,0.00762389724290261
0.2734375,True,False,False,False,False,False,False,False,0.6379158740754268,0.0002986582566712072,0.23467611264313856,0.002206802522223613,0.08633218964472539,0.0059987255985562956,0.03175979976542493,0.0008118374938331322
0.3125,True,False,False,False,False,False,False,False,0.6442089659425883,0.0008198505526845797,0.08718418786318412,0.00030160465022647755,0.23699102383497112,0.016467340053812014,0.011798450443575732,0.002228576658957596
0.3515625,False,False,False,False,True,False,False,False,0.17850326253119572,0.000617516226975961,0.06566793785558234,0.0016785805169783478,0.4852218584207787,0.06566760050410367,0.024157265802238884,0.1784859781421464
0.390625,True,False,False,False,False,False,False,False,0.45793798150223397,0.0015841926575669261,0.16846588466861584,0.0005827901942596125,0.16846546431374648,0.02279515134373529,0.011706064919752544,0.1684624704000894
0.4296875,True,False,False,False,False,False,False,False,0.6343101648295932,0.0008072490665223916,0.08584451105230666,0.00029696977814506017,0.23334942932741398,0.0021943306015953915,0.01161711012304878,0.03158023522137461
0.46875,True,False,False,False,False,False,False,False,0.6379161302012681,0.0008118390387848353,0.08633241412095266,0.0002986580989614201,0.23467606876586392,0.031759307381414324,0.00220681355643884,0.005998768836315817
0.5078125,True,False,False,False,False,False,False,False,0.647927505606477,0.0008245797702504802,0.08768736555900775,0.0003033448205463128,0.23835861816473153,0.016563659585147158,0.00609348718027385,0.0022414393135659428
0.546875,True,False,False,False,False,False,False,False,0.6442088211585304,0.0008198460259983397,0.23699109939335328,0.00030160384406555053,0.08718397883951304,0.01646726518463837,0.011798806190292216,0.0022285793636089442
0.5859375,True,False,False,False,False,False,False,False,0.6447830490067304,0.0008205778633634918,0.23720217413156422,0.0008205769685194906,0.08726173217704404,0.016481779123439746,0.011809533935161962,0.0008205767941767031
0.625,True,False,False,False,False,False,False,False,0.6484751459844618,0.0008252771213478794,0.08776129567439384,0.0008252750913479126,0.23856056018127147,0.016629136259717552,0.006098034580582243,0.0008252751068774881
