time_sec,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,False,False,True,False,False,False,False,False,0.003661136547943916,0.0013467003416004141,0.389218181717324,0.05266201096362373,0.019347471983716388,0.3892319631920287,0.0013466968093114836,0.14318583844445132
0.078125,False,False,False,False,False,False,False,True,0.019374999502718104,0.0026212718168252638,0.013863577019574762,0.0009638407677662205,0.10247804807017814,0.10247462561558593,0.0009638242069185031,0.757259813000433
0.1171875,True,False,False,False,False,False,False,False,0.6946467490663677,0.006533592495954546,0.006534102234811988,0.00032525925103403443,0.0177631211820459,0.2555386759998508,0.0008841861338841271,0.017774313636051066
0.15625,False,False,False,True,False,False,False,False,0.04191841554076233,0.01542695708102475,0.007924668275227304,0.8425290938997391,0.007934990619910263,0.04194111512564953,0.04193025745935802,0.00039450199832875274
0.1953125,False,False,False,False,True,False,False,False,0.07711989402027623,0.0053662503931055745,0.20974144393449048,0.01458134885339148,0.5701435610847946,0.10774388831148736,0.0007257466061697923,0.014577866796284403
0.234375,False,False,True,False,False,False,False,False,0.17116795496324436,0.011895397626345616,0.4653000552948116,0.004375742896138349,0.17116895432163673,0.00437583634630112,0.17112386113389844,0.0005921974176236985
0.2734375,False,False,False,False,True,False,False,False,0.033855066482139165,0.017416449778630785,0.012453869849763707,0.002355801404029021,0.6807908298828755,0.25045285708241716,0.00031882671792792406,0.0023562988022166487
0.3125,False,False,False,False,True,False,False,False,0.007462746864502344,0.007225755144430079,0.0009777578102576343,0.0009777486724528157,0.768214369361008,0.1039646508019208,0.10395196290952542,0.007225008435902812
0.3515625,False,False,False,False,True,False,False,False,0.013839699839593633,0.001871101654397241,0.1988583879894446,0.005085810777132781,0.5407479124913762,0.19885349170529562,0.026918733598316195,0.013824861944443738
0.390625,False,False,True,False,False,False,False,False,0.053168208296726555,0.001359522781263543,0.39291920130104335,0.0013594496693914173,0.1445372501154918,0.39291587882770024,0.010045142904504683,0.0036953461038784947
0.4296875,False,False,False,False,True,False,False,False,0.00662307183997869,0.0024366667803226902,0.0024359941278622272,0.0008961230772705685,0.7040038292484712,0.01799988469717837,0.2589820037726172,0.006622426456299126
0.46875,False,False,False,False,True,False,False,False,0.05309426431082351,0.0004993511954173802,0.14433420832860303,0.0036897567051832397,0.392335178767479,0.39232388263299733,0.003689836836496781,0.010033521222999777
0.5078125,False,False,True,False,False,False,False,False,0.23523904410907356,0.00029938720061398904,0.6394529136434391,0.0022121688664882974,0.08653785187024582,0.031834228952869095,0.002212216167276782,0.002212189189993404
0.546875,False,False,False,False,True,False,False,False,0.09526557906033421,0.0003295772162864347,0.09526751668143289,0.0024352554512872093,0.7039211004950069,0.09526515245543037,0.006619934574830007,0.0008958840653919007
0.5859375,False,False,False,False,True,False,False,False,0.17116340117994688,0.0005921519779447414,0.17116397412882775,0.004375405860092354,0.46527140343630835,0.17116386264299296,0.011894339982050901,0.004375460791836144
0.625,True,False,False,False,False,False,False,False,0.4630655176100783,0.0005893626301868287,0.17035165798742535,0.011837400561613236,0.17034596314147007,0.17035080509946723,0.011857277758431933,0.0016020152113271687
0.6640625,True,False,False,False,False,False,False,False,0.40270682160146065,0.02800483316916876,0.0005126322110796455,0.0038082863875876258,0.14814763057168268,0.4027321640460032,0.0037884814048333736,0.010299150608183918
0.703125,True,False,False,False,False,False,False,False,0.38563525808761145,0.001334653122553197,0.3857232661387575,0.07292109101902304,0.14185166395921633,0.009864922008650747,0.0013345764418543665,0.00133456922233348
0.7421875,True,False,False,False,False,False,False,False,0.39232134109510136,0.0004994466328852294,0.14431494437398862,0.05306964689673178,0.3923791203728394,0.00369054178892426,0.0036905575776468628,0.01003440126188248
0.78125,True,False,False,False,False,False,False,False,0.3907799734266664,0.0004973733258506422,0.009990535957666129,0.009990559184195414,0.3907915604809244,0.052883769691405076,0.1437141994301492,0.0013520285031427019
0.8203125,False,False,True,False,False,False,False,False,0.009098672877684452,0.13071582993373304,0.35554073686474374,0.00909077205510579,0.35555435024856846,0.024711163695418693,0.06718607573081145,0.04810239859393429
0.859375,True,False,False,False,False,False,False,False,0.36212510670895265,0.0012528301206728763,0.1332193552646413,0.001252797279341921,0.3621221069101042,0.13321674259327576,0.0034055055315281987,0.0034055555914830884
0.8984375,False,False,False,False,True,False,False,False,0.09526464930672025,0.00032957202746294976,0.09526536139817725,0.0024352158959169115,0.7039259734057403,0.09526186492430268,0.006621498839338037,0.000895864202341599
0.9375,True,False,False,False,False,False,False,False,0.390767722484488,0.009989303947322585,0.009992492802874538,0.0013518728714494391,0.3907713653977942,0.05288202096892226,0.1437478976835876,0.0004973238435612879
0.9765625,True,False,False,False,False,False,False,False,0.7974740447863968,0.007500657655144684,0.00037337904603204234,0.0010150289786588643,0.10792666286429348,0.020386541398804758,0.007502081663946571,0.0578216036067227
1.015625,True,False,False,False,False,False,False,False,0.7895782943048464,0.10683638359897217,0.03930853944144256,0.0027316947457742004,0.0074253733122600215,0.00036968106263615387,0.01445407743834189,0.03929595609572672
1.0546875,False,False,False,False,True,False,False,False,0.0866095299294394,0.0008145855938993232,0.031863608156193816,0.002214233930783361,0.6400225362823195,0.23544671286196686,0.002214236409134612,0.0008145568362631477
1.09375,True,False,False,False,False,False,False,False,0.3892208917717979,0.0013466353145390481,0.14318854858308364,0.003660375919782577,0.01937514923256817,0.052646587723609535,0.38921522375907747,0.0013465876955417182
1.1328125,True,False,False,False,False,False,False,False,0.403335937578802,0.0037934617190684113,0.1483772694895827,0.01031148341833696,0.020048498737515606,0.010316835452503805,0.40330315125681443,0.0005133623473759872
1.171875,True,False,False,False,False,False,False,False,0.36212104679818036,0.0012528600285977548,0.13322070470122208,0.003405674982288566,0.36212542454123314,0.13321594769334033,0.003405526025193582,0.0012528152299441505
1.2109375,False,False,True,False,False,False,False,False,0.23698853712689813,0.00030162278401941035,0.6442193547256351,0.002228704988015872,0.08718429508285337,0.01646956295777636,0.01178803660292842,0.0008198857318732753
1.25,False,False,False,False,True,False,False,False,0.0049731553425663095,0.03675102999172434,0.19453822973171253,0.03674953418791094,0.5288184083690152,0.1945106982070427,0.0018294648788759458,0.0018294792911520404
1.2890625,False,False,True,False,False,False,False,False,0.09131746715252459,0.006345935596735341,0.6747905290547684,0.12746582538201165,0.017257120362201568,0.03359425051915828,0.04689435784644981,0.0023345140861504993
1.328125,True,False,False,False,False,False,False,False,0.31634832895658954,0.0029752046262042273,0.31636124675539234,0.0010944568051152541,0.042801327206676384,0.001094473617392602,0.31634979198788893,0.0029751700447407567
1.3671875,False,False,False,False,False,False,True,False,0.0022709412416459414,0.002270184424021294,0.0022702172309674064,0.006172702355633671,0.24135042411861599,0.0887712526177699,0.6560590875388488,0.0008351904724970293
1.40625,False,False,False,False,False,True,False,False,0.05959976229910093,0.0005615495912250915,0.011279704360346268,0.004151059593082337,0.011297203899548624,0.4411927992775905,0.03070994369693615,0.44120797728217026
1.4453125,False,False,False,False,False,False,False,True,0.07468972482717126,0.0019158746422184663,0.01415777605721661,0.0019158872231320157,0.07493389739253316,0.20372182200210542,0.07492961367636157,0.5537354041792615
1.484375,False,False,False,False,False,True,False,False,0.0003839564514653178,0.020968532752347516,0.020964573264415004,0.020967219606633242,0.0028372964574124564,0.8200665701606441,0.11097442948629731,0.002837421820785039
1.5234375,False,False,True,False,False,False,False,False,0.1015936491554248,0.0025972233221240397,0.7506963860882039,0.002597135725997626,0.1015906551545963,0.0373724890028724,0.002597067582455904,0.0009553939683250917
1.5625,False,False,True,False,False,False,False,False,0.23488112040421125,0.0008125788043807662,0.6384807976667615,0.0008125715766235383,0.08640854359285743,0.03178755560112874,0.006004262913095139,0.0008125694409417083
1.6015625,False,False,False,False,True,False,False,False,0.033374481820264756,0.0023191649760468513,0.033365953757052196,0.000853154443439109,0.6703555943175967,0.24660898509182505,0.012269512205172629,0.0008531533886026933
1.640625,False,False,False,False,True,False,False,False,0.007628475616050558,0.10970884759871177,0.020755465566683857,0.04035305747847682,0.8107430450076021,0.0003796096650513486,0.0028058190940658447,0.007625679973357573
1.6796875,False,False,False,False,True,False,False,False,0.21089265320039463,0.03984654210275363,0.07758667516507159,0.0007296417327718112,0.573310220029013,0.01465658131470535,0.0775862521163837,0.005391434338906437
1.71875,False,False,False,False,True,False,False,False,0.005746062992387886,0.015620072864047246,0.08268926984385952,0.0424575610839945,0.6109824156321931,0.22477165239224373,0.0021138348090915626,0.015619130382182399
1.7578125,False,False,False,False,True,False,False,False,0.14373736064536488,0.0004973536836007479,0.052885365926438,0.009989849465321306,0.3907783547459567,0.3907695114757013,0.009990245286869336,0.0013519587707478435
1.796875,False,False,False,False,True,False,False,False,0.2480868323465484,0.00233305342645089,0.03357252446515662,0.0008582671642926201,0.6743732865389934,0.03357454872174841,0.006343213144878247,0.0008582741919313213
1.8359375,True,False,False,False,False,False,False,False,0.32709871209359626,0.00307632403157494,0.32710322829278926,0.0030760479551623513,0.003076246087823924,0.008362202240171276,0.3270756094823909,0.0011316298164912204
1.875,False,False,True,False,False,False,False,False,0.13868131693674085,0.00047979789920013673,0.37698843612741495,0.001304213308472352,0.05101025670644595,0.376985638622857,0.0035452438198239514,0.05100509657904472
1.9140625,False,False,False,False,True,False,False,False,0.24163967474000908,0.0003075273821119799,0.032702288683395024,0.0008359413929886853,0.6568425320940916,0.03270198626756026,0.03269770096909501,0.0022723484707484654
1.953125,True,False,False,False,False,False,False,False,0.39291215393080353,0.0013592790012727596,0.05317490866555316,0.0013592686118414153,0.3929126214444653,0.14454279145475693,0.010044056251006815,0.003694920640300095
1.9921875,False,False,False,False,True,False,False,False,0.23466562085836687,0.0002986742769365962,0.03175995386975859,0.002206895683810605,0.6379247302973191,0.0863330294125488,0.005999214901881536,0.0008118806993776885
2.03125,False,False,False,False,False,True,False,False,0.19850561137150904,0.005075469748526476,0.005075397180645774,0.037501047446943235,0.013869512692435495,0.5396024083030763,0.19850344613765272,0.0018671071192110798
2.0703125,False,False,True,False,False,False,False,False,0.253729533366145,0.0023866677101135113,0.6897325257008702,0.00032295831481039155,0.034337261744311044,0.006487535742112892,0.00651514704280204,0.006488370378834757
2.109375,False,False,False,False,False,False,False,True,0.2577233055061047,0.002424678234129979,0.0008917511150667865,0.0024280090810164657,0.02277105830071756,0.006590286853341574,0.006590936417930771,0.7005799744916921
2.1484375,False,False,False,False,True,False,False,False,0.03353988780872987,0.00031544951458209897,0.03353853110156146,0.0023309024565561307,0.6737501422373874,0.2478575130047355,0.006336689348838335,0.0023308845276091153
2.1875,False,False,False,False,True,False,False,False,0.09526372513638587,0.0003295742039241097,0.0952649562442456,0.002435230840604356,0.7039259182493194,0.095264758428889,0.006619965799462654,0.0008958710971689439
2.2265625,False,False,False,False,True,False,False,False,0.10015624770642986,0.0003464952967421001,0.10015646360793483,0.0025602777555906223,0.7400749412975295,0.03684458219195021,0.018919118915181894,0.0009418732286411452
2.265625,False,False,False,False,True,False,False,False,0.03175838886745994,0.00029867145991202993,0.08633133818437493,0.0022069029883184745,0.637918282420425,0.23467544361823886,0.005999110583350521,0.0008118618779202157
2.3046875,False,False,False,False,True,False,False,False,0.23334280810683455,0.0021946094449549333,0.031579423479063694,0.0008073029412398854,0.6343218467481763,0.08584225822278413,0.011614761853811596,0.0002969892031349719
2.34375,True,False,False,False,False,False,False,False,0.7615545992659988,0.0003565840111022001,0.10305868925293404,0.0026349174325921328,0.01954451028256338,0.10305211592579674,0.007163270228502595,0.002635313600510188
2.3828125,False,False,True,False,False,False,False,False,0.2580540439106759,0.00032843157218342565,0.701468216941835,0.006596581094354254,0.0065969476107712935,0.017932089903421766,0.0024269540744773473,0.006596734892281053
2.421875,True,False,False,False,False,False,False,False,0.2876172244840538,0.0009951611709837292,0.054416523600795776,0.007353450343545284,0.2876098726208076,0.28763650609070357,0.05437949805705927,0.019991763632050935
2.4609375,True,False,False,False,False,False,False,False,0.39232546044850974,0.0004993495751352543,0.39234198427241174,0.0036896437868518847,0.14432647164688578,0.05309648607571801,0.00368981651581431,0.010030787678673428
2.5,False,False,False,False,True,False,False,False,0.17114914831034356,0.0005921980331231086,0.17115644709158004,0.004375710045060522,0.46528499824208347,0.17117055623495436,0.00437593905411742,0.011895002988737604
2.5390625,True,False,False,False,False,False,False,False,0.2736364262150411,0.006997021850175289,0.019021190078423525,0.051695493660945786,0.2734381289424039,0.10065244385670806,0.2736125883563113,0.0009467070399909991
