time_sec,pred_label,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,Inspiration,False,False,False,False,True,False,False,False,0.001988022908836524,0.07768958472224324,0.0019880235524058474,0.014691343304981196,0.5745932894160306,0.07775697805748835,0.039940966075774464,0.2113517919622397
0.078125,Inspiration,False,False,False,False,True,False,False,False,0.0879786116590127,0.23913655336709058,0.0022501186009030376,0.011842776101942613,0.6501197263074405,0.006117372926337102,0.002250339842918668,0.000304501194354831
0.1171875,Fear,False,False,False,True,False,False,False,False,0.002438818778397154,0.006629945604290455,0.0024511089578000923,0.7039713796714979,0.006628488827488937,0.0008963688163704213,0.25887431678945205,0.018109572554702993
0.15625,Tenderness,False,False,False,False,False,False,False,True,0.02355563141068651,0.0006186237270840282,0.17847294567812744,0.1785834742475269,0.06571524061146797,0.0016812646616618388,0.06569927689495496,0.4856735427684903
0.1953125,Anger,False,True,False,False,False,False,False,False,0.000592976571137587,0.46515894589602164,0.004390086042659025,0.011983180083805478,0.1711874075102317,0.004385662494352253,0.17120463668299,0.1710971047188023
0.234375,Sadness,False,False,False,False,False,False,True,False,0.0022136782555466443,0.23452385517618857,0.0060120941726099905,0.0002990148813557874,0.0008128778491429197,0.03176328029547834,0.6380503972036986,0.08632480216597913
0.2734375,Joy,False,False,False,False,False,True,False,False,0.001616531838911944,0.1713749046004062,0.011935813282066074,0.0016147820765259932,0.17151426246264162,0.46625682152167625,0.17129711556995303,0.004389768647819013
0.3125,Joy,False,False,False,False,False,True,False,False,0.011413977754201542,0.011416815523311075,0.0042376051267250005,0.02205740172267686,0.059662017554361804,0.44459240146857104,0.44507799784313196,0.0015417830070206507
0.3515625,Fear,False,False,False,True,False,False,False,False,0.1418587016372068,0.0004937743115507974,0.019276884746176483,0.38721449475483644,0.009945117904992353,0.05241638304055973,0.3874526920002779,0.001341951604399538
0.390625,Sadness,False,False,False,False,False,False,True,False,0.030822316613783964,0.015988238284073277,0.010803124323739534,0.04361241772720836,0.04357100388499439,0.22934332522116038,0.623699187569629,0.002160386375411002
0.4296875,Disgust,False,False,True,False,False,False,False,False,0.007745638289749874,0.0028452278392340122,0.8209755626504894,0.0010457447538885667,0.0077277501395732655,0.04086011036923516,0.11106909511634358,0.007730870841486202
0.46875,Joy,False,False,False,False,False,True,False,False,0.09470871596549775,0.0008934582956684348,0.09467807402139947,0.000891985096546021,0.0008919777558315941,0.700357658873826,0.09476483085554402,0.012813299135686747
0.5078125,Disgust,False,False,True,False,False,False,False,False,0.09522386877095118,0.0024398622922481594,0.7039718617287415,0.00032985265759704615,0.0008965047994853185,0.09525278600077737,0.0952544321522304,0.006630831597969054
0.546875,Sadness,False,False,False,False,False,False,True,False,0.08849560245072773,0.000833712770411948,0.2407531408628651,0.002265310831144513,0.0008333132629502267,0.006166244724470975,0.6544928731324026,0.00615980196502698
0.5859375,Disgust,False,False,True,False,False,False,False,False,0.2527706644394646,0.002380907600758761,0.6873755711002301,0.017620397912977696,0.0008756675174979326,0.002379927591292258,0.034216644046828296,0.0023802197909500848
0.625,Amusement,True,False,False,False,False,False,False,False,0.8139816802235631,0.0010377305467054562,0.040484995058420264,0.020956413710149516,0.0028207679759134903,0.007708944865646698,0.11018507109478348,0.002824396524818039
0.6640625,Sadness,False,False,False,False,False,False,True,False,0.08825664514847677,0.000305956684353636,0.2398513535021137,0.006158687740911937,0.006146589300799696,0.0022597014400710376,0.6527183707185923,0.0043026954646809374
0.703125,Disgust,False,False,True,False,False,False,False,False,0.08715566955323972,0.002262705003049775,0.6526686666013144,0.08819071230923047,0.08818840472866686,0.01674372513599419,0.03239996655760908,0.03239015011089541
0.7421875,Inspiration,False,False,False,False,True,False,False,False,0.18804935973200818,0.00177340825017488,0.00481983731168137,0.18597754519311308,0.5116122981717263,0.037550446031880014,0.0017737522605727055,0.06844335304884354
0.78125,Fear,False,False,False,True,False,False,False,False,0.01984643320202397,0.001384231279136059,0.027922311025623373,0.3992373670993737,0.14684961246853082,0.0013840150974581845,0.0037650420707622547,0.39961098775709175
0.8203125,Fear,False,False,False,True,False,False,False,False,0.07074595428819236,0.0006670351722544154,0.06941454609946239,0.5234118901170766,0.0707083435650228,0.0018129526524594815,0.07074409687687122,0.19249518122866094
0.859375,Fear,False,False,False,True,False,False,False,False,0.006651338626442975,0.000873115702358093,0.017579479979702113,0.6854468220750971,0.034116643495731146,0.0023748362357045795,0.0008732646695376137,0.2520844992154264
0.8984375,Fear,False,False,False,True,False,False,False,False,0.1047580761041939,0.0009870822459013132,0.038552351446982734,0.7749728028205376,0.038536446764580415,0.0009873467057710543,0.0026834463247049543,0.038522447587327945
0.9375,Fear,False,False,False,True,False,False,False,False,0.10240617494884993,0.00035499467245613545,0.10239890701676958,0.7576398589774183,0.013585266962175907,0.0026279293675122864,0.007134975735700231,0.013851892319117627
0.9765625,Fear,False,False,False,True,False,False,False,False,0.07667702504319879,0.0020105845588896903,0.21300361637725046,0.5804975058331613,0.02889871639003012,0.07844630915962508,0.005467978086360053,0.014998264551484532
1.015625,Fear,False,False,False,True,False,False,False,False,0.06504914314167601,0.0016832272133575413,0.17850839143543176,0.48587401381308953,0.024115209291499757,0.1784625581278771,0.0006191001297881964,0.06568835684728004
1.0546875,Fear,False,False,False,True,False,False,False,False,0.03920320854068699,0.00037020557431276664,0.0027377269994848354,0.7897524158989617,0.01441904782819455,0.10685443852563987,0.007440321486714383,0.0392226351460048
1.09375,Amusement,True,False,False,False,False,False,False,False,0.25200280092721494,0.0008738410055974787,0.09267723771830547,0.2521605130005321,0.13022423426479335,0.2520728021457036,0.017612466158654937,0.0023761047791981036
1.1328125,Inspiration,False,False,False,False,True,False,False,False,0.003721559716536506,0.0013691496525121004,0.05334293677244051,0.14439205521025955,0.3948722338166744,0.3948555894512335,0.0037199907557965563,0.003726484624546697
1.171875,Disgust,False,False,True,False,False,False,False,False,0.11558168394209858,0.00851429587692758,0.33203828716776945,0.003130080133159832,0.3320227492586425,0.12211238531166062,0.023126745867225882,0.06347377244251572
1.2109375,Tenderness,False,False,False,False,False,False,False,True,0.014328147418338669,0.0019229066006220972,0.0019219177876704764,0.0748631461886144,0.20318372793131623,0.07438541196229782,0.07491643611846616,0.5544783059926741
1.25,Tenderness,False,False,False,False,False,False,False,True,0.08057142311855921,0.07248785649980535,0.005617307514989896,0.005617991818740802,0.005615610520822387,0.2191890607399143,0.015324639526749501,0.5955761102604185
1.2890625,Tenderness,False,False,False,False,False,False,False,True,0.0250148443994687,0.06319760542436306,0.03508847532499575,0.0017454749251070792,0.18528829380206047,0.18535813214007485,0.0006420895440162046,0.5036650844399139
1.328125,Inspiration,False,False,False,False,True,False,False,False,0.0023399016366604667,0.24759312939361455,0.0008600500901170559,0.006374666723365148,0.6748978768785414,0.03351196079942123,0.0008601940380452948,0.03356222044023485
1.3671875,Amusement,True,False,False,False,False,False,False,False,0.31871194743356523,0.11647644828846843,0.06223154388258424,0.003004999633141674,0.3188919149146057,0.06042158276779759,0.0030056404959426615,0.11725592258389456
1.40625,Tenderness,False,False,False,False,False,False,False,True,0.040880866825113285,0.21552609729562294,0.029096033161968286,0.0007484772210278505,0.07887122160138975,0.005530820112333153,0.04193681362046718,0.5874096701620776
