time_sec,pred_label,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,Inspiration,False,False,False,False,True,False,False,False,0.007219598932384305,0.10386424797584153,0.0003594022605635786,0.007219337853720541,0.767583570235817,0.007219748780864564,0.10387827753514481,0.0026558164256636776
0.078125,Joy,False,False,False,False,False,True,False,False,0.0040348732385836325,0.05799207204553628,0.01096303648035987,0.010977615977272474,0.05801340748076878,0.42876542043172783,0.42870777371049634,0.0005458006352548335
0.1171875,Fear,False,False,False,True,False,False,False,False,0.006629630770649995,0.000897171568312511,0.2591912009611279,0.7046778543103994,0.006633158896951723,0.01290164642549439,0.006630532090768939,0.002438804976294984
0.15625,Joy,False,False,False,False,False,True,False,False,0.06017806940616252,0.0011014397646936043,0.11701232713403159,0.06023905576709292,0.117027754751351,0.3181944251195908,0.3181059453423972,0.008140982714680412
0.1953125,Disgust,False,False,True,False,False,False,False,False,0.003642166273090962,0.003644330978902673,0.38703229035037934,0.07346539043130419,0.0013397272337819454,0.38712658771200975,0.1424096822505951,0.0013398247699359562
0.234375,Fear,False,False,False,True,False,False,False,False,0.06003649937674671,0.0005652605981365965,0.16332227916355274,0.44392584903942656,0.001536628979991534,0.1633378271663705,0.16309873188986546,0.004176923785909897
0.2734375,Amusement,True,False,False,False,False,False,False,False,0.3868505211914395,0.0004927848039458759,0.3869243282338806,0.026978361271169298,0.051542511695116665,0.003642478743678897,0.14222925931678546,0.0013397547439837401
0.3125,Sadness,False,False,False,False,False,False,True,False,0.08141408230430318,0.02937526865974189,0.22161132383533275,0.00566959273002221,0.015420437972499987,0.041943447455171354,0.6024802336218743,0.002085613421054235
0.3515625,Amusement,True,False,False,False,False,False,False,False,0.26604885746302326,0.0009212224954429816,0.050484877902056934,0.05036153637805368,0.09760740150709378,0.26600285624488595,0.2660694358315885,0.002503812177855095
0.390625,Amusement,True,False,False,False,False,False,False,False,0.754415295117449,0.00035341609360143726,0.10207119230859263,0.0071011581971974855,0.10198176345769368,0.01380736430232631,0.019309270369016755,0.0009605401541228208
0.4296875,Amusement,True,False,False,False,False,False,False,False,0.7683721021423588,0.007234234180575364,0.10398315153359841,0.0009783391982357502,0.10396388574686094,0.007230833308616565,0.007259127232784062,0.000978326656969987
0.46875,Amusement,True,False,False,False,False,False,False,False,0.3572528326547944,0.001236781231966196,0.13132004600847486,0.0033604275552607337,0.01778208922027736,0.3571971368219726,0.13139591261554703,0.0004547738917069227
0.5078125,Amusement,True,False,False,False,False,False,False,False,0.74573392558922,0.0009493400895574405,0.1009070884619066,0.0070143564009017305,0.10091149521013272,0.0371181437578495,0.00701644918773071,0.0003492013027011952
0.546875,Amusement,True,False,False,False,False,False,False,False,0.39452376336090633,0.00371143962890436,0.3945070056849139,0.0037107820988050095,0.1451267605982178,0.053344251320959046,0.0037108956818728365,0.0013651016254206704
0.5859375,Amusement,True,False,False,False,False,False,False,False,0.36081074845822997,0.0012486499637798687,0.3607609572579908,0.001248372667825615,0.1327292413699158,0.13272663881817864,0.009227013503517659,0.0012483779605617102
0.625,Joy,False,False,False,False,False,True,False,False,0.10131183054326842,0.0009529539211982878,0.10129965759531406,0.002590111006874015,0.037263205704933175,0.7485878787310647,0.007041525677077512,0.0009528368202698887
0.6640625,Amusement,True,False,False,False,False,False,False,False,0.3945078791320378,0.0013650791291436538,0.3944909943144297,0.003710360720680957,0.053385618175676185,0.14511947365552855,0.00371030971221119,0.0037102851602919917
0.703125,Amusement,True,False,False,False,False,False,False,False,0.468327946037535,0.004405542058246919,0.17228177086930305,0.004404714473923227,0.17228209634041522,0.1722726804686286,0.0016203898661653867,0.004404859885782562
0.7421875,Joy,False,False,False,False,False,True,False,False,0.1013098326941827,0.000953022273338241,0.0372650771945129,0.0025900848775563985,0.10128800627048484,0.7485988218524287,0.007042295415928752,0.0009528594215675478
0.78125,Disgust,False,False,True,False,False,False,False,False,0.14513542624498585,0.0013653500795040548,0.3944910383763385,0.0037107026515549807,0.05335326158054371,0.3945230052068084,0.003710589903436021,0.0037106259568285374
0.8203125,Disgust,False,False,True,False,False,False,False,False,0.14899783935862132,0.0038105008155346776,0.4050027002789461,0.0038101833737647327,0.028162965416601113,0.40500375292041985,0.001401433162331779,0.0038106246737803864
0.859375,Joy,False,False,False,False,False,True,False,False,0.10160798810210189,0.0009564029108084039,0.03718763843656453,0.002599197812381304,0.10154701282867025,0.750902924691751,0.002598554008328777,0.002600281209393784
0.8984375,Joy,False,False,False,False,False,True,False,False,0.020716568045762485,0.014566597822562768,0.10757088891636582,0.014455346528656179,0.0010204282073333203,0.8012058412325539,0.0010209835944944752,0.03944334565227109
0.9375,Fear,False,False,False,True,False,False,False,False,0.03004035898975968,0.002100676566345031,0.08185183052516828,0.6051353271596837,0.11507262952572833,0.08187014933915823,0.0020979830180425946,0.0818310448761141
0.9765625,Amusement,True,False,False,False,False,False,False,False,0.6055259347982846,0.0007725285213393665,0.015528324380382147,0.08178133636095787,0.22308985101632542,0.04224288286948063,0.015536772143891792,0.015522369909338196
1.015625,Amusement,True,False,False,False,False,False,False,False,0.6380157234674805,0.0002989235569302062,0.2346967199376604,0.006004868701147842,0.0863386639515728,0.031624055645409994,0.0022086246577319715,0.0008124200820662832
1.0546875,Amusement,True,False,False,False,False,False,False,False,0.7402322680159719,0.036602116516967674,0.10018055113148,0.0003467457057102353,0.10018210953277581,0.018950678138152082,0.0025629173295197817,0.0009426136294227116
1.09375,Amusement,True,False,False,False,False,False,False,False,0.44405085536184635,0.0015376283789074875,0.16294690016032276,0.004177518866148478,0.06009094682368032,0.16332982731552995,0.1633009995690371,0.0005653235245275118
1.1328125,Amusement,True,False,False,False,False,False,False,False,0.3603177576735324,0.0012471442554541502,0.360287735739449,0.003389281958734769,0.132548403787074,0.13253514539906228,0.009215848876225475,0.0004586823104678766
1.171875,Disgust,False,False,True,False,False,False,False,False,0.2348883798158879,0.0008133659454197328,0.6384789325581428,0.0008128943801566585,0.08641008363901556,0.03177547039252962,0.006007981207190936,0.0008128920616566265
1.2109375,Inspiration,False,False,False,False,True,False,False,False,0.03339736400364346,0.008022078789126155,0.0063265004933314,0.0008541988026730275,0.6709016232301505,0.24678689581031413,0.03339710371223025,0.0003142351585310002
1.25,Amusement,True,False,False,False,False,False,False,False,0.4935093584475848,0.004645644551271369,0.06676184655513573,0.004643866418789068,0.18155211841207475,0.18152299887869686,0.06673575763546519,0.000628409100982208
1.2890625,Amusement,True,False,False,False,False,False,False,False,0.22160073166048108,0.22110101955454248,0.08145860047645598,0.0007674680279936446,0.029941287210549193,0.2215915474258556,0.22145330370101238,0.0020860419431096163
1.328125,Sadness,False,False,False,False,False,False,True,False,0.0008339660247635123,0.24062585981499343,0.006167190491176498,0.0008339828383627367,0.0061681475085097375,0.08855259478537239,0.6545456329930814,0.00227262554374025
1.3671875,Joy,False,False,False,False,False,True,False,False,0.0005082587719488,0.003762028354767208,0.003760281172374423,0.019318686115307973,0.028704992744089056,0.39878685616989495,0.3988127098913667,0.14634618678025102
1.40625,Sadness,False,False,False,False,False,False,True,False,0.0008342564860731989,0.006172850767370389,0.006180308491733058,0.002269605010217621,0.08860868791007957,0.24073507741983055,0.6543646534557013,0.0008345604589944842
1.4453125,Sadness,False,False,False,False,False,False,True,False,0.002567195302287335,0.036743206425233134,0.01895255187244906,0.0003469448115192042,0.10015453870751519,0.10007699891731991,0.740215420163713,0.0009431437999630995
1.484375,Joy,False,False,False,False,False,True,False,False,0.0013971750338934226,0.0013985812515534787,0.028130556832746137,0.0037977380748497455,0.14819926444330775,0.40344812062801944,0.4032951844904854,0.01033337924514458
1.5234375,Joy,False,False,False,False,False,True,False,False,0.003717239632215966,0.0037161131043466755,0.14500396891867737,0.003715380700526391,0.05316603159649766,0.3946309560671956,0.3946826719529831,0.0013676380275572774
1.5625,Amusement,True,False,False,False,False,False,False,False,0.377107664209105,0.0004806181909741435,0.05090030923697126,0.0035516497061550563,0.13856636433292677,0.37706492320989576,0.051022627146492965,0.0013058439674788755
1.6015625,Joy,False,False,False,False,False,True,False,False,0.002413805754089478,0.00241172531896002,0.018092375400983914,0.006556388714925953,0.017831373960836897,0.6962430580424253,0.2561250067571185,0.0003262660506599772
1.640625,Sadness,False,False,False,False,False,False,True,False,0.007639503895298352,0.0003798288234507341,0.10969821303382053,0.0076345169205581246,0.020886718528339513,0.040342116708628424,0.8106126468590981,0.0028064552308063356
1.6796875,Disgust,False,False,True,False,False,False,False,False,0.042410501068145666,0.008026888216067198,0.8526703977279038,0.002951039942497645,0.0010856676388754088,0.042442326287387616,0.04238567041579721,0.008027508703325524
1.71875,Fear,False,False,False,True,False,False,False,False,0.03355867123359322,0.0008589684830876695,0.03356083299013734,0.6743719406098819,0.0008586415052497424,0.24810687218820368,0.006349993344285736,0.002334079645560602
1.7578125,Fear,False,False,False,True,False,False,False,False,0.010992039810261329,0.0005466035588492211,0.05798449273319682,0.42842548646697165,0.011036314361142554,0.4289984095191695,0.05797805957862992,0.004038593971778988
1.796875,Sadness,False,False,False,False,False,False,True,False,0.0028954382407162488,0.007895133094729445,0.112927077639372,0.021383612038941936,0.0028942703916758194,0.014072408630326556,0.8350378948096457,0.002894165154592241
1.8359375,Amusement,True,False,False,False,False,False,False,False,0.8150711568302689,0.0077276245621142915,0.040530922014918334,0.007702988951998339,0.0028233967273231008,0.014811303820779727,0.11029419710752508,0.0010384099850724157
1.875,Joy,False,False,False,False,False,True,False,False,0.19038915488917238,0.01326688014809203,0.004881245743575793,0.06991283015290405,0.013267510725541633,0.5174926235593371,0.19013046264626918,0.00065929213510778
1.9140625,Amusement,True,False,False,False,False,False,False,False,0.6379726648226356,0.0002991522693304966,0.08629857768181086,0.2346563286276874,0.006009266583822614,0.031739942048073067,0.0008128749699083385,0.002211192996731691
1.953125,Fear,False,False,False,True,False,False,False,False,0.011053841342170675,0.011051677209081835,0.00404700237322648,0.42915723639446346,0.0005470465854486811,0.4287980101328655,0.05738036508316013,0.057964820879583115
1.9921875,Fear,False,False,False,True,False,False,False,False,0.0008270904206009805,0.006315653104905443,0.006109090616745893,0.6485654931469421,0.00030394072583258094,0.08764016772209633,0.01183342425725846,0.23840514000561822
2.03125,Fear,False,False,False,True,False,False,False,False,0.007809603580313203,0.001053686566315544,0.007792452881854876,0.8265790697597176,0.022671946406358223,0.02134910782928225,0.0010533437260760667,0.11169078925008223
2.0703125,Inspiration,False,False,False,False,True,False,False,False,0.002438721174801954,0.0008971696134295544,0.0024374280925048195,0.25889809263555214,0.7039225449713559,0.006630049338975323,0.006627308442195796,0.018148685731184517
2.109375,Fear,False,False,False,True,False,False,False,False,0.027859208112208343,0.0013836297158241059,0.019787789396994236,0.3993823131216912,0.3996048350553311,0.0037611106269086828,0.0013835127063588958,0.14683760126468334
2.1484375,Inspiration,False,False,False,False,True,False,False,False,0.019459811284056598,0.0009681640044109545,0.10281784830852744,0.019466164122980304,0.7598653655697569,0.0009674493371792178,0.0009675180914862426,0.09548767928160226
2.1875,Inspiration,False,False,False,False,True,False,False,False,0.08768160616350673,0.0008253106797173181,0.23820363050119284,0.006096885436707203,0.6480556423480325,0.0022426359333945086,0.01659077759538101,0.0003035113420679895
2.2265625,Amusement,True,False,False,False,False,False,False,False,0.44190745799593345,0.0015297295481067196,0.0597206461263131,0.03072535431703593,0.4419795872728055,0.011302625856194317,0.011305170744602295,0.0015294281390086254
2.265625,Amusement,True,False,False,False,False,False,False,False,0.32450544239758444,0.00041320784883877733,0.324521809431979,0.008298774582088999,0.3245412731616004,0.008298143778218466,0.008298344813001351,0.0011230039866884612
2.3046875,Inspiration,False,False,False,False,True,False,False,False,0.08855984087899255,0.0022661674688779694,0.2407442270021817,0.0008330386105111203,0.6544513409812963,0.00615574355757007,0.006156574771724095,0.0008330667288462885
2.34375,Inspiration,False,False,False,False,True,False,False,False,0.09536593144875763,0.0008976357708542777,0.09525022504342823,0.0008971202752540401,0.7047712399731815,0.006630093105155988,0.09529062862697944,0.0008971257563889434
2.3828125,Amusement,True,False,False,False,False,False,False,False,0.3216252064171482,0.0011133536229247483,0.3215845365333889,0.00302551251942146,0.32165305157567153,0.02236220732333758,0.008226670768433543,0.0004094612396741062
2.421875,Disgust,False,False,True,False,False,False,False,False,0.0876769804517507,0.006144640259192514,0.6478765319483868,0.0003034272314920196,0.23836140118378038,0.016569364830171185,0.0022428167701398238,0.0008248373250866037
2.4609375,Inspiration,False,False,False,False,True,False,False,False,0.09468417382660695,0.002432455347040127,0.09458139317581994,0.0008906347826800553,0.6996637353746916,0.09461433122722376,0.012805629030304104,0.00032764723563350113
2.5,Disgust,False,False,True,False,False,False,False,False,0.09537724286524239,0.000897368159068979,0.7045337421449676,0.0008971489963966961,0.09537782734102077,0.09536770326499353,0.0066518332343153885,0.0008971339939947494
2.5390625,Disgust,False,False,True,False,False,False,False,False,0.23489599947040432,0.0008134608637806895,0.6384745055710586,0.000812816589154715,0.08639983074219794,0.03178218245340442,0.006008407808615628,0.0008127965013837952
2.578125,Joy,False,False,False,False,False,True,False,False,0.09540658115959923,0.09523626404990046,0.004739225095442989,0.0008974630002479699,0.0954023278834895,0.7049794051404549,0.0024412550825321823,0.0008974785883328825
2.6171875,Joy,False,False,False,False,False,True,False,False,0.10944032995665018,0.0028011660253099264,0.020690827864437406,0.0027986422257063313,0.039694837350217727,0.8087623044165585,0.01478233341918874,0.0010295587419312624
2.65625,Joy,False,False,False,False,False,True,False,False,0.25218921860778554,0.0023747064276794703,0.03410812710049572,0.0008728439435798506,0.017540794708078847,0.6855769649230005,0.006464491947157123,0.0008728523422229807
2.6953125,Amusement,True,False,False,False,False,False,False,False,0.24058129301578987,0.2402563696711313,0.24056130952458515,0.0022641482346897274,0.016730405979241542,0.2406013223105775,0.016741150989703416,0.002264000274281552
