time_sec,pred_label,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,Amusement,True,False,False,False,False,False,False,False,0.3907704707241816,0.052880536890679494,0.009990095139126033,0.0004973732414621521,0.3907695045048628,0.14374919129939254,0.0013520323518434415,0.009990795848451915
0.078125,Fear,False,False,False,True,False,False,False,False,0.18196672349077006,0.0017116538047127045,0.1814446881677705,0.49464755625138584,0.06692759188105303,0.06693707147071522,0.004653111728299592,0.0017116032052929932
0.1171875,Amusement,True,False,False,False,False,False,False,False,0.6379180480870881,0.00029868205109115516,0.08632681550209423,0.005999422024884641,0.23467939978060423,0.0022070094799669844,0.03175870628328984,0.00081191679098069
0.15625,Amusement,True,False,False,False,False,False,False,False,0.41133755051909804,0.0038687558751807007,0.15131738294992206,0.01051630587159625,0.411354258552769,0.0038685049134010354,0.0038686485107009287,0.0038685928073319198
0.1953125,Inspiration,False,False,False,False,True,False,False,False,0.19170697407624174,0.0018030778217608787,0.19169656722984357,0.0705228763498066,0.5211453227003758,0.013322690793744674,0.004901144640007661,0.004901346388218891
0.234375,Inspiration,False,False,False,False,True,False,False,False,0.0010365613837587096,0.002817945067472026,0.020861299268253784,0.04050348514887841,0.8141931077638379,0.007658502651627609,0.0028175012932957584,0.11011159742287581
0.2734375,Amusement,True,False,False,False,False,False,False,False,0.32453848433896326,0.008301722915270158,0.008309872279283226,0.3244638445751376,0.008318105112563257,0.0004131779541596638,0.3245309596356204,0.0011238331890023995
0.3125,Tenderness,False,False,False,False,False,False,False,True,0.014713182335790057,0.001989310631912059,0.07757122578263151,0.0400820686331317,0.0019892447650597398,0.07768740199028384,0.21137373324294048,0.5745938326182506
0.3515625,Tenderness,False,False,False,False,False,False,False,True,0.194662668059986,0.19495478746804723,0.013573263202662274,0.0018350531019735948,0.026107415194058233,0.03688261540563627,0.0018361214464262178,0.5301480761212102
0.390625,Sadness,False,False,False,False,False,False,True,False,0.004596461540680533,0.017617456073212506,0.0023738007209849234,0.0008731125712352878,0.03406133109803363,0.0023765525066220534,0.68580577143061,0.2522955140586213
0.4296875,Tenderness,False,False,False,False,False,False,False,True,0.014300269837001955,0.05452799761205755,0.03886254833173094,0.00036567108063703056,0.002702560218043255,0.10567316960589386,0.0027047848632371194,0.7808629984513984
0.46875,Joy,False,False,False,False,False,True,False,False,0.043327796659693184,0.0030150165019293914,0.00819315091968064,0.0030125547862602637,0.06061341559292689,0.8706317082754647,0.0030127887995803205,0.008193568464464685
0.5078125,Disgust,False,False,True,False,False,False,False,False,0.06000521468982484,0.16324971000720406,0.44387791021671735,0.0005650195830362537,0.16329460860295203,0.16329594014378526,0.0015362406598516789,0.0041753560966286424
0.546875,Joy,False,False,False,False,False,True,False,False,0.1917582497648352,0.0018045663958061002,0.07054257405910373,0.004903354461112516,0.19173449603469622,0.521019839102059,0.004904058810052827,0.013332861372334349
0.5859375,Disgust,False,False,True,False,False,False,False,False,0.05834644922520796,0.001492785186210077,0.43134024779879976,0.004057257196198312,0.011041859724708319,0.05835823487182788,0.4312928345283349,0.004070331468712768
0.625,Disgust,False,False,True,False,False,False,False,False,0.2247119357234032,0.0021137701023521615,0.6107703226016887,0.015618710783116687,0.005746224578050203,0.01562063608411233,0.08265956148598949,0.042758838641287114
0.6640625,Disgust,False,False,True,False,False,False,False,False,0.15068297245916823,0.0014175688434221183,0.40960925992757624,0.0038533593283948207,0.40962434794486974,0.010475394261526551,0.010483642629609295,0.0038534546054330046
