time_sec,pred_label,Amusement,Anger,Disgust,Fear,Inspiration,Joy,Sadness,Tenderness,prob_Amusement,prob_Anger,prob_Disgust,prob_Fear,prob_Inspiration,prob_Joy,prob_Sadness,prob_Tenderness
0.0390625,Inspiration,False,False,False,False,True,False,False,False,0.06566010527806018,0.1784875042016859,0.001678889949524518,0.024155056875225712,0.4852346929014514,0.17849643551173594,0.06566966996477538,0.0006176453175410287
0.078125,Amusement,True,False,False,False,False,False,False,False,0.4095484625630541,0.003855163670428129,0.40962256045549744,0.010482078616485847,0.1507070199224271,0.010511309082235727,0.0014178501218766629,0.003855555567995001
0.1171875,Joy,False,False,False,False,False,True,False,False,0.05349254408105964,0.053419089817180056,0.0072219914516223884,0.007228572095362935,0.03817783484305921,0.767436812258972,0.01965320043779428,0.05336995501494973
0.15625,Disgust,False,False,True,False,False,False,False,False,0.21112896522508853,0.014737890140561928,0.5741291285264117,0.077688993808371,0.07773348746257008,0.0019890602750888965,0.04060250054687466,0.0019899740150330194
0.1953125,Inspiration,False,False,False,False,True,False,False,False,0.0008285517347658714,0.0008289625258958191,0.23909265087233494,0.01666091807183959,0.6502480293503545,0.0022517125116066376,0.0022560866770112093,0.08783308825619127
0.234375,Inspiration,False,False,False,False,True,False,False,False,0.04081694312887843,0.0028761649661352405,0.007847011664979255,0.0028723843552489257,0.8287804324095764,0.058530940469764654,0.00038859875522462696,0.05788752425019241
0.2734375,Inspiration,False,False,False,False,True,False,False,False,0.1118188002623655,0.00781479269860623,0.0028660829177575738,0.00038757555394329757,0.8269172525582303,0.021180709732293537,0.007798289681186429,0.02121649659561722
0.3125,Inspiration,False,False,False,False,True,False,False,False,0.01951769253537047,0.0003572667802746997,0.002641939347602903,0.0026393500777502146,0.7621802711927945,0.1025575324687812,0.00718910782102176,0.10291683977640424
0.3515625,Inspiration,False,False,False,False,True,False,False,False,0.017605972703610306,0.0003210415837681723,0.002373537090333104,0.0023715745875756743,0.6849734378667701,0.25184687690304197,0.006453071650292727,0.03405448761460786
0.390625,Inspiration,False,False,False,False,True,False,False,False,0.03178698451582545,0.00223252197054148,0.0022156151018534595,0.0002996934020797631,0.6396829270425318,0.08644458512153037,0.0022158708894562877,0.2351218019561814
0.4296875,Inspiration,False,False,False,False,True,False,False,False,0.041061374039940306,0.007797497632797489,0.0010529661276448316,0.001053079137078344,0.8263669626078828,0.04108596653080863,0.04047815879328783,0.04110399513055979
0.46875,Inspiration,False,False,False,False,True,False,False,False,0.03903732094299453,0.0027278250122137163,0.0010022070807344005,0.001002327468425955,0.7869087582935974,0.10646023715338877,0.007414798505192952,0.055446525543452266
0.5078125,Amusement,True,False,False,False,False,False,False,False,0.37731829388018495,0.37659582170160577,0.0035520459207596593,0.0004806410177951899,0.1388141903728878,0.05106012584956414,0.0013068950720439723,0.05087198618515852
0.546875,Inspiration,False,False,False,False,True,False,False,False,0.10374465893931857,0.03810009733610906,0.0009770664460953058,0.00035934425282161975,0.7667257596048243,0.014021594732505149,0.038099921215933294,0.037971557472392746
0.5859375,Anger,False,True,False,False,False,False,False,False,0.18413211392380055,0.5009170210459687,0.0006385117354456885,0.004717533189765336,0.18419330270879275,0.02492925972654379,0.09574884352153056,0.004723414148152613
0.625,Anger,False,True,False,False,False,False,False,False,0.05735528314043832,0.4242634226140687,0.003996198156256776,0.001469572462562178,0.42446518265162914,0.057427803005703645,0.0014698487515114296,0.029552689217829796
0.6640625,Anger,False,True,False,False,False,False,False,False,0.06944190844302983,0.5155581121638894,0.013216223284144303,0.0006569736056407638,0.18961305212387364,0.0133396875942465,0.008738833178332218,0.18943520960684335
0.703125,Anger,False,True,False,False,False,False,False,False,0.17117125849432543,0.4655572858625753,0.004385623652293514,0.0005931298075516554,0.012078686028932844,0.17073899639418005,0.1710914230050094,0.004383596755131772
0.7421875,Inspiration,False,False,False,False,True,False,False,False,0.1035557286576393,0.10368416616495893,0.000977655610170689,0.0026567599076718715,0.7662995108316893,0.007219159563644567,0.0026599180772715458,0.012947101186953634
0.78125,Inspiration,False,False,False,False,True,False,False,False,0.0863155995626867,0.23470972180501487,0.006012081180352056,0.0008135643639430463,0.6379141074405262,0.00029905977869333416,0.03172171952894308,0.0022141463398406827
0.8203125,Anger,False,True,False,False,False,False,False,False,0.14222276197225198,0.3866296205636646,0.0004926496115485687,0.0013396700801208666,0.05221071836806232,0.02691923121557969,0.38654376401933144,0.0036415841694405118
0.859375,Amusement,True,False,False,False,False,False,False,False,0.38745184014316314,0.3874151656253449,0.0013421970001446769,0.019274200026483453,0.052377894671072546,0.141718912610759,0.009925891111389706,0.0004938988116426514
0.8984375,Inspiration,False,False,False,False,True,False,False,False,0.03726030422576691,0.10117250185675113,0.0009541519333712043,0.10120668678813749,0.7488031357339051,0.0025931055290428578,0.0070561394685080955,0.000953974464517323
0.9375,Inspiration,False,False,False,False,True,False,False,False,0.14150218529101535,0.07394636625750585,0.00984919184457371,0.0036280029208960417,0.38468112022278295,0.00133304622525609,0.3845698536446086,0.0004902335933615461
0.9765625,Amusement,True,False,False,False,False,False,False,False,0.36432027008389456,0.13083960218763616,0.009327218210775692,0.025439349940133884,0.06894173925963679,0.36434280595957597,0.027462270244806738,0.009326744113540132
1.015625,Fear,False,False,False,True,False,False,False,False,0.03600378599106361,0.09812550086167073,0.004781912352752655,0.7257179769146245,0.09823717099871822,0.0009259055201530824,0.03586737065624404,0.0003403767047733015
1.0546875,Amusement,True,False,False,False,False,False,False,False,0.41293952251294924,0.0038957584164506223,0.41300287171174616,0.055656632721656024,0.055794267686311266,0.055848955563334954,0.0014312159008538494,0.0014307754866978346
1.09375,Disgust,False,False,True,False,False,False,False,False,0.025435620842282458,0.013368761589153712,0.5107266141184083,0.18802073762931323,0.0048130688558242355,0.1880836682766866,0.06890032652500874,0.0006512021633227256
1.1328125,Disgust,False,False,True,False,False,False,False,False,0.017775852551948114,0.0012391912660395614,0.3572745491249098,0.13128395196035614,0.003363582351787524,0.13141310143801666,0.35719461697340954,0.00045515433353274806
1.171875,Disgust,False,False,True,False,False,False,False,False,0.10891037944777761,0.0027877994158446214,0.8048353959332292,0.03994327201420263,0.014677743274138918,0.007764846477507655,0.020703430613998198,0.0003771328233011527
1.2109375,Disgust,False,False,True,False,False,False,False,False,0.10345403265120745,0.0009751552160869996,0.7645467037329805,0.10346335895913833,0.0026492150901177517,0.019613013476171823,0.0026506333127691083,0.0026478875615280513
1.25,Amusement,True,False,False,False,False,False,False,False,0.38642836271061454,0.0013405924132244003,0.3863428732077505,0.05222274746303198,0.0036379763397707617,0.14211555525755162,0.027419683255028176,0.0004922093530279748
1.2890625,Disgust,False,False,True,False,False,False,False,False,0.011861034303131486,0.0008265703452722734,0.6485869991059987,0.08762253221361445,0.006111207079108397,0.006104693005815415,0.2385830795392452,0.00030388440781405865
1.328125,Disgust,False,False,True,False,False,False,False,False,0.19168901864135446,0.0018056565975320682,0.5212211179733159,0.07047798950976358,0.19164956879052975,0.013340236495533593,0.004908647913001669,0.004907764078968962
1.3671875,Amusement,True,False,False,False,False,False,False,False,0.511483156460044,0.004826905863853051,0.18824120591588497,0.06613367948637042,0.188205073148261,0.03563633264249667,0.0006524747691701415,0.004821171713919629
1.40625,Disgust,False,False,True,False,False,False,False,False,0.18186336241653103,0.0017170156446445577,0.49528044341815036,0.06588695037434932,0.18196465137306952,0.0046626146114625835,0.0669084756271893,0.0017164865346032648
1.4453125,Inspiration,False,False,False,False,True,False,False,False,0.007972425634713629,0.0029137916792548566,0.11362362764319169,0.0029112728322712817,0.8401941035024691,0.002909536368897485,0.00793425747101481,0.021540984868187035
1.484375,Inspiration,False,False,False,False,True,False,False,False,0.21655051648793192,0.015111325116129252,0.07660031555283896,0.005555768765343163,0.5900629842642232,0.015109733447228074,0.0020442015432989916,0.07896515482300649
1.5234375,Inspiration,False,False,False,False,True,False,False,False,0.10301818682576164,0.00035707793776193844,0.01958583433120955,0.007171408807541432,0.7617828277515124,0.00263842365713074,0.10280736255700162,0.0026388781320805343
1.5625,Inspiration,False,False,False,False,True,False,False,False,0.0334498257286354,0.0003148974636964376,0.033415368268597964,0.0063254588217199256,0.6721402923118928,0.0008559414734468828,0.24716879570700923,0.006329420225001379
1.6015625,Inspiration,False,False,False,False,True,False,False,False,0.0874296055566035,0.000826543774376933,0.006108943541337363,0.0008265541332800153,0.6487967329366933,0.016665183190986067,0.0008265528318004236,0.23851988403492233
1.640625,Inspiration,False,False,False,False,True,False,False,False,0.03178988779148725,0.0022296941337383385,0.002216269600485411,0.0002997772280344639,0.6398093988163898,0.2350700470534481,0.0022163333908401836,0.08636859198557666
